Date,entry_signal,exit_signal,max_combs,max_probs
2008-11-25,False,True,,
2008-11-26,False,True,,
2008-11-28,False,True,"(1, 1, 2, 4)",0.43229579984806354
2008-12-01,False,True,,
2008-12-02,False,True,"(2, 1, 2, 4)",0.49565763520457506
2008-12-03,False,True,"(1, 1, 2, 4)",0.11287930548363576
2008-12-04,False,True,,
2008-12-05,False,True,"(2, 1, 2, 4)",0.1341743751749218
2008-12-08,False,True,"(1, 1, 2, 4)",0.1053341624490481
2008-12-09,False,True,"(2, 1, 2, 4)",0.09808467054095969
2008-12-10,False,True,"(2, 1, 2, 4)",0.054946232126903666
2008-12-11,False,True,"(4, 1, 2, 2)",0.0859008757216746
2008-12-12,False,True,"(4, 1, 2, 4)",0.08010991956102517
2008-12-15,False,True,,
2008-12-16,False,True,,
2008-12-17,False,True,"(2, 1, 2, 4)",0.04296687060219754
2008-12-18,False,True,"(3, 1, 2, 2)",0.11753634156683745
2008-12-19,False,True,"(4, 1, 2, 2)",0.13023142080986355
2008-12-22,False,True,"(5, 1, 2, 2)",0.2606566543071027
2008-12-23,False,True,,
2008-12-24,False,True,,
2008-12-26,False,True,"(1, 1, 2, 2)",0.3092579659197296
2008-12-29,False,True,"(2, 1, 2, 2)",0.21271575586744268
2008-12-30,False,True,"(2, 1, 2, 4)",0.07593161169337906
2008-12-31,False,True,"(1, 1, 2, 4)",0.030869393484954277
2009-01-02,False,True,"(1, 1, 2, 4)",0.04602934204980119
2009-01-05,False,True,"(2, 1, 2, 4)",0.052126447688454904
2009-01-06,False,True,"(2, 1, 2, 4)",0.059725986415525345
2009-01-07,False,True,"(4, 1, 2, 4)",0.023234067992705373
2009-01-08,False,True,"(2, 1, 2, 4)",0.016055398249503635
2009-01-09,False,True,,
2009-01-12,False,True,,
2009-01-13,False,True,"(5, 1, 2, 4)",0.06729681676181157
2009-01-14,False,True,,
2009-01-15,False,True,,
2009-01-16,False,True,"(1, 1, 2, 4)",0.10892900425754728
2009-01-20,False,True,,
2009-01-21,False,True,"(2, 1, 2, 4)",0.24060997544269064
2009-01-22,False,True,,
2009-01-23,False,True,,
2009-01-26,False,True,"(1, 1, 2, 4)",0.26250379917337197
2009-01-27,False,True,"(1, 1, 2, 4)",0.09644764337390839
2009-01-28,False,True,"(1, 1, 2, 4)",0.11579899941538865
2009-01-29,False,True,"(3, 1, 2, 4)",0.14839634896322118
2009-01-30,False,True,,
2009-02-02,False,True,,
2009-02-03,False,True,"(4, 1, 2, 4)",0.1521293121505746
2009-02-04,False,True,"(2, 1, 2, 4)",0.10014678073559341
2009-02-05,False,True,"(2, 1, 2, 4)",0.05677272645844294
2009-02-06,False,True,"(1, 1, 2, 4)",0.05014877952543033
2009-02-09,False,True,"(1, 1, 2, 4)",0.05766012315704928
2009-02-10,False,True,,
2009-02-11,False,True,"(2, 1, 2, 4)",0.029688974924540066
2009-02-12,False,True,"(1, 1, 2, 4)",0.029080221448158434
2009-02-13,False,True,,
2009-02-17,False,True,,
2009-02-18,False,True,,
2009-02-19,False,True,,
2009-02-20,False,True,,
2009-02-23,False,True,,
2009-02-24,False,True,,
2009-02-25,False,True,,
2009-02-26,False,True,,
2009-02-27,False,True,,
2009-03-02,False,True,,
2009-03-03,False,True,,
2009-03-04,False,True,,
2009-03-05,False,True,,
2009-03-06,True,False,"(2, 1, 2, 2)",0.7648477397526079
2009-03-09,False,True,,
2009-03-10,False,True,,
2009-03-11,True,False,"(1, 1, 2, 4)",0.9573510219344488
2009-03-12,True,False,"(1, 1, 2, 2)",0.9679575784135022
2009-03-13,True,False,"(1, 1, 2, 2)",0.9449055114734676
2009-03-16,True,False,"(2, 1, 2, 2)",0.9203622962332144
2009-03-17,True,False,"(2, 1, 2, 4)",0.6616843321389595
2009-03-18,True,False,"(1, 1, 2, 4)",0.5005836502727667
2009-03-19,True,False,"(2, 1, 2, 4)",0.6696551702345594
2009-03-20,True,False,"(4, 1, 2, 2)",0.5116484684751058
2009-03-23,True,False,"(3, 1, 2, 4)",0.2958455569722257
2009-03-24,True,False,"(2, 1, 2, 4)",0.499554510351623
2009-03-25,True,False,"(2, 1, 2, 4)",0.3818510575920685
2009-03-26,True,False,"(1, 1, 2, 4)",0.3867793024117527
2009-03-27,True,False,"(2, 1, 2, 2)",0.4376500015013278
2009-03-30,True,False,,
2009-03-31,True,False,"(3, 1, 2, 2)",0.4274964844558861
2009-04-01,True,False,"(1, 1, 2, 2)",0.5016751189575841
2009-04-02,True,False,"(1, 1, 2, 4)",0.43940179556760267
2009-04-03,True,False,"(1, 1, 2, 4)",0.3453458937588491
2009-04-06,True,False,"(2, 1, 2, 4)",0.4095788929901161
2009-04-07,True,False,"(4, 1, 2, 2)",0.4422560123961068
2009-04-08,True,False,"(3, 1, 2, 2)",0.5320319393478318
2009-04-09,True,False,"(1, 1, 2, 4)",0.35673145740955703
2009-04-13,True,False,"(1, 1, 2, 4)",0.35072137013640037
2009-04-14,True,False,"(3, 1, 2, 2)",0.34134422350492444
2009-04-15,True,False,"(2, 1, 2, 4)",0.2727943283233367
2009-04-16,True,False,"(1, 1, 2, 4)",0.2421043295829006
2009-04-17,True,False,"(1, 1, 2, 4)",0.23347614663746513
2009-04-20,True,False,,
2009-04-21,True,False,"(2, 1, 2, 2)",0.4631070314373485
2009-04-22,True,False,"(3, 1, 2, 2)",0.45847129799199815
2009-04-23,True,False,"(4, 1, 2, 2)",0.6118546272992497
2009-04-24,True,False,"(1, 1, 2, 2)",0.6376677337409582
2009-04-27,True,False,"(2, 1, 2, 2)",0.6425448619331077
2009-04-28,True,False,"(3, 1, 2, 2)",0.5166333291796863
2009-04-29,True,False,"(3, 1, 2, 2)",0.7781331090193075
2009-04-30,True,False,"(1, 1, 2, 2)",0.4576408679087435
2009-05-01,True,False,"(1, 1, 2, 2)",0.4123556183208419
2009-05-04,True,False,"(1, 1, 2, 4)",0.256656248572959
2009-05-05,True,False,"(2, 1, 2, 4)",0.3254101425413279
2009-05-06,True,False,"(2, 1, 2, 4)",0.282426160769232
2009-05-07,True,False,"(2, 1, 2, 4)",0.34857428776676785
2009-05-08,True,False,"(2, 1, 2, 4)",0.18732288305488431
2009-05-11,True,False,"(2, 1, 2, 4)",0.2085656874496233
2009-05-12,True,False,"(3, 1, 2, 4)",0.1205550815463159
2009-05-13,True,False,,
2009-05-14,True,False,"(4, 1, 2, 2)",0.35102984608401694
2009-05-15,True,False,,
2009-05-18,True,False,,
2009-05-19,True,False,"(2, 1, 2, 2)",0.36188191002701114
2009-05-20,True,False,"(3, 1, 2, 2)",0.4686394686898079
2009-05-21,True,False,,
2009-05-22,True,False,,
2009-05-26,True,False,,
2009-05-27,True,False,"(2, 1, 2, 2)",0.47886167732862367
2009-05-28,True,False,"(2, 1, 2, 2)",0.5170946001782808
2009-05-29,True,False,"(1, 1, 2, 2)",0.5582536845510245
2009-06-01,True,False,"(1, 1, 2, 4)",0.5156116261378453
2009-06-02,True,False,"(1, 1, 2, 4)",0.42581967624220884
2009-06-03,True,False,"(3, 1, 2, 4)",0.36278211942613725
2009-06-04,True,False,"(2, 1, 2, 4)",0.212795762306397
2009-06-05,True,False,"(1, 1, 2, 4)",0.17795618425930673
2009-06-08,True,False,"(4, 1, 2, 4)",0.1383519830794878
2009-06-09,True,False,"(2, 1, 2, 4)",0.12809443583812993
2009-06-10,True,False,"(2, 1, 2, 4)",0.06445369185617103
2009-06-11,True,False,"(2, 1, 2, 4)",0.06980471979559143
2009-06-12,True,False,"(1, 1, 2, 4)",0.07794844490972717
2009-06-15,True,False,,
2009-06-16,True,False,,
2009-06-17,True,False,,
2009-06-18,True,False,"(4, 1, 2, 2)",0.27134812742676856
2009-06-19,True,False,"(1, 1, 2, 4)",0.18733333548568906
2009-06-22,True,False,,
2009-06-23,True,False,"(2, 1, 2, 4)",0.5708485017407903
2009-06-24,True,False,"(1, 1, 2, 4)",0.36912605724134356
2009-06-25,True,False,"(1, 1, 2, 4)",0.08238660236971178
