,Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
0,0,0,0.7092198581560284,2000-01-25,141.0,0.0,2000-01-27,139.4375,0.0,-1.1081560283687963,-0.011081560283687963,Long,Closed,0
1,1,0,0.7054255477245204,2000-03-09,140.1875,0.0,2000-03-13,139.28125,0.0,-0.6392919026253452,-0.006464556397681662,Long,Closed,1
2,2,0,0.6738280467655781,2000-03-16,145.8125,0.0,2000-03-28,151.5625,0.0,3.874511268902083,0.03943420488641244,Long,Closed,2
3,3,0,0.7067616839993628,2000-04-18,144.5,0.0,2000-04-20,141.5,0.0,-2.1202850519980956,-0.020761245674740553,Long,Closed,3
4,4,0,0.7089536785886386,2000-05-04,141.0625,0.0,2000-05-05,142.75,0.0,1.1963593326183286,0.011962782454585742,Long,Closed,4
5,5,0,0.7074050685436656,2000-05-08,143.0625,0.0,2000-05-09,140.5,0.0,-1.812725488143144,-0.017911751856705994,Long,Closed,5
6,6,0,0.7099315152170358,2000-05-26,140.0,0.0,2000-06-06,146.625,0.0,4.703296288312856,0.04732142857142851,Long,Closed,6
7,7,0,0.7148065814159511,2000-06-27,145.625,0.0,2000-06-28,144.75,0.0,-0.6254557587389655,-0.006008583690987204,Long,Closed,7
8,8,0,0.7138818639755682,2000-07-05,144.9375,0.0,2000-07-06,146.6875,0.0,1.2492932619572343,0.01207416990081922,Long,Closed,8
9,9,0,0.7278369829498951,2000-08-01,143.875,0.0,2000-08-10,146.625,0.0,2.001551703112213,0.019113814074717652,Long,Closed,9
10,10,0,0.7221423396068741,2000-08-11,147.78125,0.0,2000-08-16,148.6875,0.0,0.6544414952687276,0.006132374709240835,Long,Closed,10
11,11,0,0.7140384978905875,2000-08-17,150.375,0.0,2000-09-06,150.25,0.0,-0.08925481223631948,-0.0008312551953449341,Long,Closed,11
12,12,0,0.7749654848437799,2000-10-16,138.4375,0.0,2000-10-18,136.84375,0.0,-1.2351012414697635,-0.011512415349887034,Long,Closed,12
13,13,0,0.7733759931930064,2000-10-25,137.125,0.0,2000-10-27,138.4375,0.0,1.0150559910658075,0.009571558796718196,Long,Closed,13
14,14,0,0.7967571278709344,2000-11-28,134.375,0.0,2000-11-29,132.5,0.0,-1.4939196147580134,-0.013953488372093129,Long,Closed,14
15,15,0,0.8068426611351235,2000-12-22,130.84375,0.0,2001-01-02,128.3125,0.0,-2.0423204859982746,-0.019345593503701873,Long,Closed,15
16,16,0,0.7971356993794074,2001-01-05,129.875,0.0,2001-01-26,135.5,0.0,4.483888309009174,0.043310875842155996,Long,Closed,16
17,17,0,0.922153929810306,2001-03-15,117.12999725341795,0.0,2001-03-16,115.76000213623048,0.0,-1.2633463811353494,-0.01169636429021162,Long,Closed,17
18,18,0,0.9364728738073187,2001-04-05,113.98999786376952,0.0,2001-04-09,115.4499969482422,0.0,1.367249538392187,0.01280813327339071,Long,Closed,18
19,19,0,0.9102188207970492,2001-04-10,118.77999877929688,0.0,2001-04-23,122.5199966430664,0.0,3.404216445343792,0.03148676462540436,Long,Closed,19
20,20,0,0.9184649032306852,2001-04-24,121.41999816894531,0.0,2001-05-03,123.6500015258789,0.0,2.0481798174301105,0.01836603023029808,Long,Closed,20
21,21,0,0.8952245478443855,2001-05-07,126.86000061035156,0.0,2001-05-08,125.25,0.0,-1.4413120684311593,-0.012691160354765014,Long,Closed,21
22,22,0,0.8810849657025673,2001-05-09,127.2600021362305,0.0,2001-05-11,124.9000015258789,0.0,-2.0793610568296685,-0.018544716098819754,Long,Closed,22
23,23,0,0.8815084651462675,2001-05-15,124.83999633789062,0.0,2001-05-23,129.47000122070312,0.0,4.0813884978677635,0.03708751216461885,Long,Closed,23
24,24,0,0.9337988947689098,2001-06-20,122.22000122070312,0.0,2001-06-25,120.9000015258789,0.0,-1.2326142561221616,-0.010800193762398928,Long,Closed,24
25,25,0,0.9385342667152002,2001-07-09,120.29000091552734,0.0,2001-07-10,118.0999984741211,0.0,-2.05539233544971,-0.0182060223188805,Long,Closed,25
26,26,0,1.082959424713634,2001-09-25,102.3499984741211,0.0,2001-10-08,106.61000061035156,0.0,4.613409462730999,0.04162190717870501,Long,Closed,26
27,27,0,1.0912504877076967,2001-10-09,105.8000030517578,0.0,2001-10-15,109.8000030517578,0.0,4.365001950830788,0.03780718227430659,Long,Closed,27
28,28,0,1.1151168942168819,2001-10-24,107.4499969482422,0.0,2001-10-25,109.9499969482422,0.0,2.7877922355421987,0.023266636305296726,Long,Closed,28
29,29,0,1.130644562483556,2001-11-01,108.44000244140624,0.0,2001-11-21,114.04000091552734,0.0,6.331607824681242,0.05164144548177206,Long,Closed,29
30,30,0,1.1345244629090523,2001-11-30,113.6500015258789,0.0,2001-12-04,115.61000061035156,0.0,2.2236669086135805,0.017245922201121623,Long,Closed,30
31,31,0,1.1561249658667934,2001-12-12,113.4499969482422,0.0,2001-12-13,112.33000183105467,0.0,-1.2948543166293973,-0.009872147618465615,Long,Closed,31
32,32,0,1.132927877906519,2001-12-17,114.62999725341797,0.0,2001-12-21,114.83000183105467,0.0,0.2265907617135383,0.0017447839346496912,Long,Closed,32
33,33,0,1.1347065727259802,2001-12-24,114.6500015258789,0.0,2001-12-26,115.3000030517578,0.0,0.7375610036966975,0.005669441929594525,Long,Closed,33
34,34,0,1.1901361860725408,2002-02-20,109.93000030517578,0.0,2002-02-21,108.3499984741211,0.0,-1.8804173531990784,-0.014372799296538483,Long,Closed,34
35,35,0,1.1554772016852541,2002-02-25,111.5999984741211,0.0,2002-03-13,116.04000091552734,0.0,5.130321596471788,0.03978496865692914,Long,Closed,35
36,36,0,1.2418410116283103,2002-05-09,107.97000122070312,0.0,2002-05-10,106.22000122070312,0.0,-2.1732217703495564,-0.016208205799894446,Long,Closed,36
37,37,0,1.2033237590407853,2002-05-13,109.62000274658205,0.0,2002-05-21,108.22000122070312,0.0,-1.6846550987834519,-0.012771405681455957,Long,Closed,37
38,38,0,1.5383779837556568,2002-07-25,84.6500015258789,0.0,2002-08-02,86.48999786376953,0.0,2.830609856401992,0.021736518661823304,Long,Closed,38
39,39,0,1.5142176439031965,2002-08-06,87.87000274658203,0.0,2002-08-13,89.0199966430664,0.0,1.7413410484376186,0.013087445778293232,Long,Closed,39
40,40,0,1.6438493850870057,2002-09-27,82.0,0.0,2002-09-30,82.43000030517578,0.0,0.7068557372504358,0.005243906160680281,Long,Closed,40
41,41,0,1.6365036270552196,2002-10-03,82.80000305175781,0.0,2002-10-04,80.05999755859375,0.0,-4.484028927714206,-0.03309185256250892,Long,Closed,41
42,42,0,1.5747413604855762,2002-10-11,83.19999694824219,0.0,2002-10-17,87.6500015258789,0.0,7.007606262754678,0.053485633904590296,Long,Closed,42
43,43,0,1.5647441795940535,2002-10-24,88.20999908447266,0.0,2002-10-29,88.68000030517578,0.0,0.7354316744973062,0.005328207976207227,Long,Closed,43
44,44,0,1.57112222377028,2002-11-12,88.31999969482422,0.0,2002-11-19,89.9800033569336,0.0,2.6080686450800954,0.01879533138411751,Long,Closed,44
45,45,0,1.576026619605957,2002-12-24,89.69999694824219,0.0,2002-12-26,88.95999908447266,0.0,-1.1662563317523222,-0.00824969775859097,Long,Closed,45
46,46,0,1.5779778170518122,2002-12-31,88.8499984741211,0.0,2003-01-08,91.81999969482422,0.0,4.686596042886322,0.033427138679897384,Long,Closed,46
47,47,0,1.748400119198895,2003-03-05,82.87000274658203,0.0,2003-03-06,81.61000061035156,0.0,-2.2029878851762135,-0.01520456250114505,Long,Closed,47
48,48,0,1.6946192395074593,2003-03-13,84.19999694824219,0.0,2003-03-25,87.55999755859375,0.0,5.693921679058576,0.039904996818669304,Long,Closed,48
