,Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
0,0,0,2.011263023830349,2008-04-16,49.720001220703125,0.0,2008-04-28,51.43999862670898,0.0,3.4593671837836837,0.034593671837836834,Long,Closed,0
1,1,0,2.0326004731293024,2008-05-05,50.900001525878906,0.0,2008-05-06,51.970001220703125,0.0,2.1748818859479115,0.02102160437618455,Long,Closed,1
2,2,0,2.1211696925312378,2008-06-27,49.79999923706055,0.0,2008-06-30,49.02999877929688,0.0,-1.633301634243466,-0.015461856818476422,Long,Closed,2
3,3,0,2.060648799683925,2008-07-01,50.470001220703125,0.0,2008-07-11,53.2599983215332,0.0,5.749204176947131,0.0552803057925349,Long,Closed,3
4,4,0,2.1352168940535567,2008-07-23,51.400001525878906,0.0,2008-08-01,52.09999847412109,0.0,1.4946453096726344,0.013618617265794134,Long,Closed,4
5,5,0,2.0715976786146046,2008-08-04,53.70000076293945,0.0,2008-08-08,54.70000076293945,0.0,2.0715976786146086,0.01862197366466599,Long,Closed,5
6,6,0,2.417674358503889,2008-10-13,46.869998931884766,0.0,2008-10-14,43.869998931884766,0.0,-7.253023075511678,-0.06400682885356673,Long,Closed,6
7,7,0,2.577481593980219,2008-10-15,41.150001525878906,0.0,2008-10-16,42.790000915527344,0.0,4.227068240957649,0.03985417567037169,Long,Closed,7
8,8,0,2.6085724444290674,2008-11-24,42.27999877929688,0.0,2008-11-25,40.43000030517578,0.0,-4.8258550418281345,-0.04375587813467458,Long,Closed,8
9,9,0,2.7042201211369314,2008-12-02,39.0,0.0,2008-12-03,41.20000076293945,0.0,5.949286329657468,0.05641027597280648,Long,Closed,9
10,10,0,2.6264468614607646,2008-12-18,42.41999816894531,0.0,2008-12-19,41.90999984741211,0.0,-1.3394834909411344,-0.012022591785648852,Long,Closed,10
11,11,0,2.6613729675697173,2008-12-22,41.36000061035156,0.0,2009-01-07,42.56999969482422,0.0,3.2202588541996278,0.02925529658164018,Long,Closed,11
12,12,0,3.4135176590843455,2009-03-05,33.189998626708984,0.0,2009-03-11,33.75,0.0,1.9115745768403656,0.016872594048267468,Long,Closed,12
13,13,0,3.305774061357462,2009-03-12,34.849998474121094,0.0,2009-03-18,38.2599983215332,0.0,11.272689044807848,0.09784791956143998,Long,Closed,13
14,14,0,3.381788900500111,2009-03-19,37.400001525878906,0.0,2009-03-26,38.36000061035156,0.0,3.246514248359915,0.02566842367127688,Long,Closed,14
