,Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
0,0,0,98.62410069933621,2000-02-28,1.0139509439468384,0.0,2000-02-29,1.058593988418579,0.0,4.402880113505901,0.04402880113505901,Long,Closed,0
1,1,0,95.74714594563945,2000-03-10,1.0904020071029663,0.0,2000-03-14,1.0323660373687744,0.0,-5.5567784642363875,-0.053224379041987215,Long,Closed,1
2,2,0,94.36985457401725,2000-03-15,1.0474330186843872,0.0,2000-03-24,1.228795051574707,0.0,17.115108669107613,0.17314905073177558,Long,Closed,2
3,3,0,137.16337696293286,2000-06-13,0.8454239964485168,0.0,2000-06-14,0.814732015132904,0.0,-4.209815802932695,-0.036303655260017054,Long,Closed,3
4,4,0,117.3848061365923,2000-06-27,0.9520090222358704,0.0,2000-06-30,0.9308040142059326,0.0,-2.4891457567191253,-0.02227395700529819,Long,Closed,4
5,5,0,114.90488466901103,2000-07-03,0.950892984867096,0.0,2000-07-06,0.9391739964485168,0.0,-1.3465690126743084,-0.012324192737857924,Long,Closed,5
6,6,0,129.0092006701919,2000-08-10,0.8364959955215454,0.0,2000-08-15,0.8370540142059326,0.0,0.0719895444318297,0.0006670906822922927,Long,Closed,6
7,7,0,125.00902709660276,2000-08-16,0.8638389706611633,0.0,2000-08-21,0.904017984867096,0.0,5.022739475584217,0.046512157439690956,Long,Closed,7
8,8,0,122.95968881579185,2000-08-22,0.9190850257873536,0.0,2000-09-06,1.0558040142059326,0.0,16.810924271158314,0.14875553902257924,Long,Closed,8
9,9,0,368.10053280182257,2000-10-30,0.3526790142059326,0.0,2000-11-06,0.3839290142059326,0.0,11.50314165005696,0.08860748369267257,Long,Closed,9
10,10,0,532.045081175651,2000-12-22,0.265625,0.0,2000-12-27,0.2566959857940674,0.0,-4.750638088013972,-0.033615112304687576,Long,Closed,10
11,11,0,520.7236353190935,2000-12-28,0.2622770071029663,0.0,2001-01-08,0.3002229928970337,0.0,19.75937166845344,0.14467904073333543,Long,Closed,11
12,12,0,524.6239124610479,2001-01-09,0.297991007566452,0.0,2001-01-16,0.313616007566452,0.0,8.197248632203866,0.0524344681660087,Long,Closed,12
13,13,0,517.2612322256986,2001-01-17,0.3180800080299377,0.0,2001-01-26,0.3493300080299377,0.0,16.16441350705307,0.09824572186586064,Long,Closed,13
14,14,0,484.7381301403349,2001-03-14,0.3727680146694183,0.0,2001-03-16,0.3526790142059326,0.0,-9.737904521058368,-0.05389142757138431,Long,Closed,14
15,15,0,462.0733150695004,2001-03-19,0.3699780106544494,0.0,2001-03-21,0.3638390004634857,0.0,-2.836672790184025,-0.01659290556242638,Long,Closed,15
16,16,0,455.03834891964766,2001-04-06,0.3694640100002289,0.0,2001-04-09,0.3732140064239502,0.0,1.706392181104718,0.010149828730866003,Long,Closed,16
17,17,0,430.5251968139327,2001-04-12,0.3944639861583709,0.0,2001-04-17,0.3851790130138397,0.0,-3.997414890461357,-0.023538202397020327,Long,Closed,17
18,18,0,383.57902062522356,2001-04-24,0.4323210120201111,0.0,2001-04-25,0.4494639933109283,0.0,6.575687974128215,0.03965336130833212,Long,Closed,18
19,19,0,473.0369841038175,2001-06-15,0.3644640147686004,0.0,2001-06-18,0.3723210096359253,0.0,3.716649156158553,0.021557669753249454,Long,Closed,19
20,20,0,640.4421952703037,2001-10-04,0.2750000059604645,0.0,2001-10-18,0.3203569948673248,0.0,29.04852954636044,0.1649345015409967,Long,Closed,20
21,21,0,636.1864903261213,2001-10-23,0.3224999904632568,0.0,2001-10-24,0.3292860090732574,0.0,4.317173362784047,0.021041918792781424,Long,Closed,21
22,22,0,622.6791105629112,2001-11-02,0.3364289999008178,0.0,2001-11-09,0.3332140147686004,0.0,-2.001904082602124,-0.009556206905960013,Long,Closed,22
23,23,0,608.9723395729242,2001-11-12,0.3407140076160431,0.0,2001-11-16,0.3392859995365143,0.0,-0.869617421119699,-0.004191222103019788,Long,Closed,23
24,24,0,590.029090030167,2001-11-20,0.350178986787796,0.0,2001-11-21,0.351963996887207,0.0,1.0532078846501065,0.005097422080590612,Long,Closed,24
25,25,0,583.2235692598405,2001-11-23,0.3560709953308105,0.0,2001-11-28,0.3678570091724396,0.0,6.873881060060825,0.03310017944786332,Long,Closed,25
26,26,0,586.9268015739824,2001-11-29,0.3655360043048858,0.0,2001-11-30,0.3760710060596466,0.0,6.183274884498047,0.02882069517281744,Long,Closed,26
