,Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
0,0,0,6.5525769789191655,2000-03-10,15.261171340942385,0.0,2000-03-20,17.54248046875,0.0,14.94845367267034,0.1494845367267034,Long,Closed,0
1,1,0,6.204775905164968,2000-03-24,18.525802612304688,0.0,2000-03-27,17.935808181762695,0.0,-3.6607832268084763,-0.03184717244855682,Long,Closed,1
2,2,0,6.164222024220019,2000-03-28,18.05380630493164,0.0,2000-04-06,19.35179328918457,0.0,8.001079955482837,0.07189547524381978,Long,Closed,2
3,3,0,6.452760052060259,2000-04-17,18.486469268798828,0.0,2000-04-19,18.87979888916016,0.0,2.538061661559624,0.021276622087333167,Long,Closed,3
4,4,0,6.792379291097627,2000-06-26,17.935808181762695,0.0,2000-06-28,17.640811920166016,0.0,-2.003726498220516,-0.016447335888473445,Long,Closed,4
5,5,0,6.509363223376432,2000-07-03,18.407804489135746,0.0,2000-07-05,18.486469268798828,0.0,0.5120576237138721,0.004273447151696401,Long,Closed,5
6,6,0,6.600648422976879,2000-07-06,18.230806350708008,0.0,2000-07-07,18.50613594055176,0.0,1.8173538230010422,0.015102436203161184,Long,Closed,6
7,7,0,6.671546990168195,2000-08-02,18.309471130371094,0.0,2000-08-03,18.11280632019043,0.0,-1.3120585224328067,-0.010741151876006032,Long,Closed,7
8,8,0,6.454300908214624,2000-08-04,18.72246742248535,0.0,2000-08-10,19.29279327392578,0.0,3.6810546609302435,0.03046210943091178,Long,Closed,8
9,9,0,6.0881430691375,2000-09-14,20.45311546325684,0.0,2000-09-20,19.35179328918457,0.0,-6.70500696096552,-0.053846181822556405,Long,Closed,9
10,10,0,5.6730423417934,2000-09-22,20.767778396606445,0.0,2000-10-02,21.633102416992188,0.0,4.909019807019206,0.041666662839927995,Long,Closed,10
11,11,0,5.943187015593368,2000-10-20,20.6497802734375,0.0,2000-10-23,20.138452529907227,0.0,-3.0389164060617873,-0.024761897548518375,Long,Closed,11
12,12,0,5.62980927920895,2000-11-15,21.25943946838379,0.0,2000-11-28,21.751100540161133,0.0,2.767958064117906,0.02312671848702891,Long,Closed,12
13,13,0,5.619647057408604,2000-11-29,21.790433883666992,0.0,2000-12-07,23.914411544799805,0.0,11.936004813386603,0.09747294030362727,Long,Closed,13
14,14,0,5.860626598058414,2000-12-20,22.93108940124512,0.0,2000-12-29,24.465072631835938,0.0,8.990102922176106,0.06689534909351157,Long,Closed,14
15,15,0,6.339669429432645,2001-01-22,22.616424560546875,0.0,2001-01-23,22.970422744750977,0.0,2.2442314664734226,0.01565226118109024,Long,Closed,15
16,16,0,6.2237211274246595,2001-02-06,23.39836311340332,0.0,2001-02-12,23.615480422973636,0.0,1.3512775867023663,0.009279166603151945,Long,Closed,16
17,17,0,6.433749872015016,2001-04-04,22.84455680847168,0.0,2001-04-05,23.285085678100582,0.0,2.8342525585938745,0.019283756446767098,Long,Closed,17
18,18,0,6.433749872015016,2001-04-06,23.285085678100582,0.0,2001-04-09,22.970422744750977,0.0,-2.0244626071659013,-0.01351349690954946,Long,Closed,18
19,19,0,6.325437975437021,2001-04-10,23.363750457763672,0.0,2001-04-12,23.709880828857425,0.0,2.1894261937685258,0.014814846260213078,Long,Closed,19
20,20,0,6.350723250247399,2001-04-16,23.615480422973636,0.0,2001-04-20,24.38640785217285,0.0,4.895946748868909,0.032645002997662514,Long,Closed,20
21,21,0,6.318113967077853,2001-05-04,24.51227188110352,0.0,2001-05-08,24.41787338256836,0.0,-0.5964204720661712,-0.003851070965312337,Long,Closed,21
22,22,0,6.2061473339907485,2001-05-10,24.858402252197266,0.0,2001-05-22,26.768407821655277,0.0,11.853775972799298,0.07683541162784024,Long,Closed,22
23,23,0,7.232286696835191,2001-07-06,22.970422744750977,0.0,2001-07-09,22.970422744750977,0.0,0.0,0.0,Long,Closed,23
24,24,0,11.257078446855289,2001-09-25,14.757708549499512,0.0,2001-09-27,14.317180633544922,0.0,-4.959057307930493,-0.02985069900770807,Long,Closed,24
25,25,0,11.086516562693452,2001-09-28,14.537445068359379,0.0,2001-10-08,16.28382682800293,0.0,19.361290303073986,0.12012989568879182,Long,Closed,25
26,26,0,11.129529444699054,2001-10-19,16.22089385986328,0.0,2001-10-30,16.821901321411133,0.0,6.68893023978066,0.03705143913400333,Long,Closed,26
27,27,0,11.038676950275986,2001-10-31,16.960351943969727,0.0,2001-11-13,18.0931396484375,0.0,12.504477522864448,0.06679034186378052,Long,Closed,27
28,28,0,11.038676950275986,2001-11-14,18.0931396484375,0.0,2001-11-21,18.45500373840332,0.0,3.9945007890383124,0.020000071684466984,Long,Closed,28
29,29,0,10.790306908477458,2001-11-26,18.87979888916016,0.0,2001-11-28,18.612335205078125,0.0,-2.88601523811721,-0.014166659594853996,Long,Closed,29
30,30,0,10.480240463694981,2001-12-13,19.162996292114254,0.0,2001-12-21,20.201385498046875,0.0,10.882568573079169,0.054187204866283305,Long,Closed,30
31,31,0,10.496590867962812,2002-01-18,20.16991806030273,0.0,2002-01-30,20.91252326965332,0.0,7.794823058970991,0.03681746287369111,Long,Closed,31
32,32,0,10.15434412225165,2002-02-08,21.61736869812012,0.0,2002-02-15,21.87539291381836,0.0,2.6200666780739823,0.011935967753590421,Long,Closed,32
33,33,0,10.347844839875187,2002-02-19,21.466331481933597,0.0,2002-02-22,21.93203353881836,0.0,4.819012626254249,0.021694533939192386,Long,Closed,33
34,34,0,10.172705050519287,2002-02-25,22.309629440307617,0.0,2002-03-06,23.709880828857425,0.0,14.244344372297263,0.06276443955720401,Long,Closed,34
35,35,0,11.89314726305324,2002-07-18,20.28005027770996,0.0,2002-07-19,19.430458068847656,0.0,-10.104325253542072,-0.04189300308570246,Long,Closed,35
36,36,0,12.039373718224429,2002-07-23,19.19446182250977,0.0,2002-08-01,21.397104263305664,0.0,26.518435512363766,0.11475406089337728,Long,Closed,36
37,37,0,15.104749587641251,2002-10-11,17.054750442504883,0.0,2002-10-23,19.7451229095459,0.0,40.63740241213918,0.157749154765461,Long,Closed,37
